WigleWifi-1.4,appRelease=2.26,model=ONE A2003,release=7.1.2,device=OnePlus2,display=OnePlus2-userdebug 7.1.2 NJH47F 4f3634c820,board=MSM8994,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:23,0,-113,31.91661212,34.91051632,86,3,GSM
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:27,0,-113,31.91697665,34.91194375,86,4,GSM
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:31,0,-113,31.91734015,34.91339411,85,5,GSM
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:35,0,-113,31.91772971,34.9148513,84,3,GSM
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:39,0,-113,31.91808331,34.91627236,86,3,GSM
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:43,0,-113,31.91846611,34.91776472,88,4,GSM
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:47,0,-113,31.91893748,34.91919193,88,4,GSM
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:01:49,0,-113,31.91918019,34.91992289,92,7,GSM
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:01:53,0,-113,31.91983304,34.9213238,94,5,GSM
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:01:57,0,-113,31.92068065,34.92254801,96,3,GSM
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:01,0,-113,31.92167179,34.92362741,93,3,GSM
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:05,0,-113,31.92277139,34.92458134,92,3,GSM
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:09,0,-113,31.92391843,34.92536711,92,3,GSM
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:13,0,-113,31.92513077,34.92608122,91,4,GSM
08:97:58:33:5d:e2,NIPPON_7225,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:02:15,2,-74,31.92576454,34.92635383,91,5,WIFI
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:17,0,-113,31.92641424,34.92654799,91,5,GSM
08:97:58:33:5d:e2,NIPPON_7225,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:02:19,2,-74,31.92706096,34.92675619,91,4,WIFI
58:70:c6:fd:95:65,YICarCam_fd9565,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:02:21,6,-82,31.92768153,34.92692322,94,4,WIFI
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:21,0,-113,31.92768153,34.92692322,94,4,GSM
58:70:c6:fd:95:65,YICarCam_fd9565,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:02:25,6,-82,31.92885125,34.92718316,95,4,WIFI
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:25,0,-113,31.92885125,34.92718316,95,4,GSM
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:29,0,-113,31.93000079,34.92746767,95,4,GSM
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:33,0,-113,31.93114737,34.92769941,92,4,GSM
08:97:58:32:b0:72,wifi in car-0422,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:02:37,1,-86,31.93228393,34.9279467,93,7,WIFI
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:37,0,-113,31.93228393,34.9279467,93,7,GSM
08:97:58:32:b0:72,wifi in car-0422,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:02:41,1,-86,31.93348186,34.92815988,92,5,WIFI
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:41,0,-113,31.93348186,34.92815988,92,5,GSM
6c:fd:b9:68:55:aa,Egged.co.il,[ESS],2017-11-26 16:02:43,3,-83,31.93411885,34.92827496,92,6,WIFI
42501_8211_13611523,Partner,UNKNOWN;il,2017-11-26 16:02:45,0,-113,31.93474365,34.928293,93,5,GSM
6c:fd:b9:68:55:aa,Egged.co.il,[ESS],2017-11-26 16:02:47,3,-83,31.93536981,34.92845913,93,4,WIFI
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:02:47,0,-113,31.93536981,34.92845913,93,4,GSM
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:02:51,0,-113,31.93659663,34.92869604,93,5,GSM
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:02:55,0,-113,31.93775799,34.92898066,92,6,GSM
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:02:59,0,-113,31.9387592,34.92921796,92,10,GSM
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:03:05,0,-113,31.93982761,34.92940874,96,9,GSM
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:03:15,0,-113,31.94095938,34.92962209,93,10,GSM
00:1a:dd:c7:ed:24,Kavim-wifi,[ESS],2017-11-26 16:03:19,13,-84,31.94151079,34.92972576,93,10,WIFI
00:1a:dd:c7:ed:24,Kavim-wifi,[ESS],2017-11-26 16:03:23,13,-69,31.9420358,34.92978555,94,9,WIFI
3a:65:90:3b:7b:61,?-iPhone ?? Gavan,[WPA2-PSK-CCMP][ESS],2017-11-26 16:03:23,1,-82,31.9420358,34.92978555,94,9,WIFI
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:03:23,0,-113,31.9420358,34.92978555,94,9,GSM
08:97:58:33:b1:ae,wifi in car-1011,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:03:27,2,-79,31.94257019,34.9299037,93,9,WIFI
00:1a:dd:c7:ed:24,Kavim-wifi,[ESS],2017-11-26 16:03:31,13,-69,31.94319613,34.93003616,93,9,WIFI
3a:65:90:3b:7b:61,?-iPhone ?? Gavan,[WPA2-PSK-CCMP][ESS],2017-11-26 16:03:31,1,-82,31.94319613,34.93003616,93,9,WIFI
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:03:31,3,-85,31.94319613,34.93003616,93,9,WIFI
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:03:31,0,-113,31.94319613,34.93003616,93,9,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:03:38,3,-86,31.94434892,34.93027306,96,9,WIFI
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:03:38,0,-113,31.94434892,34.93027306,96,9,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:03:40,3,-77,31.94465294,34.93034728,96,9,WIFI
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:03:46,0,-113,31.94560595,34.93048752,97,11,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:03:48,3,-77,31.94588488,34.93051665,99,10,WIFI
02:1a:11:f3:84:ff,Radgiv HUAWEI,[WPA2-PSK-CCMP][ESS],2017-11-26 16:03:48,6,-85,31.94588488,34.93051665,99,10,WIFI
56:e4:bd:ff:44:d9,WiFiCar-BDFF44D9,[WPS][ESS],2017-11-26 16:03:52,6,-81,31.94647385,34.93065466,99,9,WIFI
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:03:54,0,-113,31.94674406,34.9307231,100,9,GSM
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:04:04,0,-113,31.94785843,34.9309805,106,10,GSM
08:97:58:33:31:fa,NIPPON_5872,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:04:14,2,-79,31.94897941,34.93133843,104,11,WIFI
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:04:14,0,-113,31.94897941,34.93133843,104,11,GSM
42501_8211_13611521,Partner,UNKNOWN;il,2017-11-26 16:04:28,0,-113,31.94999495,34.93172149,107,10,GSM
42501_8211_16622083,Partner,UNKNOWN;il,2017-11-26 16:04:48,0,-113,31.95107439,34.93227886,104,10,GSM
6c:fd:b9:68:52:3a,Sar-El Tours Wi-Fi,[ESS],2017-11-26 16:04:50,1,-85,31.95125377,34.93240037,103,10,WIFI
6c:fd:b9:68:52:3a,Sar-El Tours Wi-Fi,[ESS],2017-11-26 16:05:00,1,-76,31.95222089,34.93294182,109,12,WIFI
42501_8211_16622083,Partner,UNKNOWN;il,2017-11-26 16:05:00,0,-113,31.95222089,34.93294182,109,12,GSM
42501_8211_16622083,Partner,UNKNOWN;il,2017-11-26 16:05:16,0,-113,31.95324939,34.93366059,108,11,GSM
42501_8211_16622083,Partner,UNKNOWN;il,2017-11-26 16:05:26,0,-113,31.95441115,34.93435571,103,11,GSM
42501_8211_16622083,Partner,UNKNOWN;il,2017-11-26 16:05:34,0,-113,31.95546782,34.93488192,103,11,GSM
42501_8211_16622083,Partner,UNKNOWN;il,2017-11-26 16:05:46,0,-113,31.95660041,34.93578044,98,10,GSM
42501_8211_16622084,Partner,UNKNOWN;il,2017-11-26 16:05:50,0,-113,31.95693355,34.93599394,102,11,GSM
42501_8211_16622084,Partner,UNKNOWN;il,2017-11-26 16:06:02,0,-113,31.95793749,34.93665279,104,10,GSM
42501_8211_16622084,Partner,UNKNOWN;il,2017-11-26 16:06:18,0,-113,31.95890907,34.93774983,100,10,GSM
42501_8211_16622084,Partner,UNKNOWN;il,2017-11-26 16:06:34,0,-113,31.95976802,34.93879811,102,10,GSM
42501_8211_16622084,Partner,UNKNOWN;il,2017-11-26 16:06:47,0,-113,31.96048854,34.93984445,103,11,GSM
08:97:58:33:4c:68,wifi in car-1824,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:06:59,2,-80,31.96089732,34.94067034,101,11,WIFI
42501_8211_16622084,Partner,UNKNOWN;il,2017-11-26 16:07:01,0,-113,31.96098334,34.940847,101,10,GSM
42501_8211_16622081,Partner,UNKNOWN;il,2017-11-26 16:07:03,0,-113,31.96103914,34.94103592,100,11,GSM
00:90:4c:01:4b:b7,WIFI IN CAR,[WPA2-PSK-CCMP][ESS],2017-11-26 16:07:05,6,-87,31.96113074,34.94120056,102,11,WIFI
42501_8211_16622081,Partner,UNKNOWN;il,2017-11-26 16:07:15,0,-113,31.96171089,34.9422763,105,9,GSM
42501_8211_16622081,Partner,UNKNOWN;il,2017-11-26 16:07:21,0,-113,31.96220795,34.94328354,106,10,GSM
42501_8211_16622081,Partner,UNKNOWN;il,2017-11-26 16:07:27,0,-113,31.9629007,34.94465988,105,9,GSM
42501_8211_16622081,Partner,UNKNOWN;il,2017-11-26 16:07:31,0,-113,31.9633972,34.9457185,106,11,GSM
00:0c:42:51:ce:c2,Egged.co.il,[ESS],2017-11-26 16:07:33,1,-87,31.96366991,34.94629442,106,9,WIFI
42501_8211_16622081,Partner,UNKNOWN;il,2017-11-26 16:07:35,0,-113,31.96392429,34.94682997,103,9,GSM
00:0c:42:51:ce:c2,Egged.co.il,[ESS],2017-11-26 16:07:37,1,-83,31.96419166,34.94740981,102,9,WIFI
42501_8211_2984963,Partner,UNKNOWN;il,2017-11-26 16:07:39,0,-113,31.96446306,34.94794586,102,10,GSM
42501_8211_16622081,Partner,UNKNOWN;il,2017-11-26 16:07:43,0,-113,31.96504235,34.94905544,102,10,GSM
42501_10082_2147483647,Partner,UNKNOWN;il,2017-11-26 16:07:44,0,-71,31.96519618,34.94935607,102,10,GSM
08:97:58:33:4f:da,wifi in car-2265,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:08:00,4,-81,31.96742197,34.9537102,102,15,WIFI
42501_10082_2147483647,Partner,UNKNOWN;il,2017-11-26 16:08:00,0,-75,31.96742197,34.9537102,102,15,GSM
08:97:58:33:4f:da,wifi in car-2265,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:08:06,4,-81,31.96824742,34.95525932,100,10,WIFI
42501_10082_2147483647,Partner,UNKNOWN;il,2017-11-26 16:08:06,0,-87,31.96824742,34.95525932,100,10,GSM
42501_10082_2147483647,Partner,UNKNOWN;il,2017-11-26 16:08:08,0,-75,31.96849754,34.95576293,101,9,GSM
08:97:58:33:4f:da,wifi in car-2265,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:08:10,4,-81,31.96874204,34.95626485,104,5,WIFI
42501_10082_2147483647,Partner,UNKNOWN;il,2017-11-26 16:08:12,0,-87,31.96906517,34.9567857,102,5,GSM
42501_10082_554524,Partner,UNKNOWN;il,2017-11-26 16:08:14,0,-87,31.96942019,34.95730437,103,3,GSM
42501_10082_554524,Partner,UNKNOWN;il,2017-11-26 16:08:16,0,-81,31.96980678,34.95780287,104,5,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:20,0,-113,31.97071185,34.95876715,105,4,GSM
58:70:c6:fd:b3:19,YICarCam_FDB319,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:08:24,5,-83,31.9717799,34.95961369,107,3,WIFI
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:24,0,-113,31.9717799,34.95961369,107,3,GSM
58:70:c6:fd:b3:19,YICarCam_FDB319,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:08:28,5,-83,31.97284497,34.96030621,109,3,WIFI
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:28,0,-113,31.97284497,34.96030621,109,3,GSM
ac:5f:3e:4a:10:29,Danny,[WPA2-PSK-CCMP][ESS],2017-11-26 16:08:30,6,-83,31.97339436,34.96058187,109,3,WIFI
e0:db:10:66:cd:dd,????,[WPA2-PSK-CCMP][ESS],2017-11-26 16:08:32,11,-77,31.97394939,34.9608243,111,3,WIFI
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:32,0,-113,31.97394939,34.9608243,111,3,GSM
ac:5f:3e:4a:10:29,Danny,[WPA2-PSK-CCMP][ESS],2017-11-26 16:08:34,6,-83,31.97453836,34.96102322,113,3,WIFI
e0:db:10:66:cd:dd,????,[WPA2-PSK-CCMP][ESS],2017-11-26 16:08:36,11,-77,31.97514622,34.96117169,112,3,WIFI
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:36,0,-113,31.97514622,34.96117169,112,3,GSM
58:70:c6:fe:fb:04,YICarCam_fefb04,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:08:38,6,-78,31.97571938,34.96127603,114,3,WIFI
e0:db:10:66:cd:dd,????,[WPA2-PSK-CCMP][ESS],2017-11-26 16:08:40,11,-77,31.97635542,34.96134463,115,3,WIFI
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:40,0,-113,31.97635542,34.96134463,115,3,GSM
58:70:c6:fe:fb:04,YICarCam_fefb04,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:08:43,6,-78,31.97732198,34.96142578,113,5,WIFI
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:46,0,-113,31.97828786,34.96158411,113,7,GSM
62:4d:7f:89:78:92,iPhone 7+,[WPA2-PSK-CCMP][ESS],2017-11-26 16:08:50,6,-76,31.97944853,34.96172923,110,5,WIFI
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:50,0,-113,31.97944853,34.96172923,110,5,GSM
62:4d:7f:89:78:92,iPhone 7+,[WPA2-PSK-CCMP][ESS],2017-11-26 16:08:54,6,-76,31.98061037,34.96189031,110,4,WIFI
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:54,0,-113,31.98061037,34.96189031,110,4,GSM
62:4d:7f:89:78:92,iPhone 7+,[WPA2-PSK-CCMP][ESS],2017-11-26 16:08:58,6,-76,31.98181624,34.96206318,112,4,WIFI
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:08:58,0,-113,31.98181624,34.96206318,112,4,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:02,0,-113,31.98300668,34.96222847,112,9,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:06,0,-113,31.98420631,34.96238148,110,9,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:10,0,-113,31.9853945,34.96253079,108,9,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:14,0,-113,31.98656255,34.96271461,105,10,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:18,0,-113,31.98783733,34.96289958,106,9,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:09:20,0,-113,31.9884877,34.96298167,105,9,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:09:24,0,-113,31.98981292,34.96324098,104,10,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:28,0,-113,31.9910836,34.96362296,103,9,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:32,0,-113,31.99228087,34.96402333,104,9,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:36,0,-113,31.99340421,34.96443745,103,9,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:40,0,-113,31.99443925,34.96483844,105,9,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:44,0,-113,31.99550651,34.96512755,106,9,GSM
42501_8211_7738881,Partner,UNKNOWN;il,2017-11-26 16:09:48,0,-113,31.99663194,34.96546874,108,9,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:09:50,0,-113,31.99713264,34.96566088,110,10,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:09:54,0,-113,31.99822855,34.96597338,112,5,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:09:58,0,-113,31.99934032,34.96613808,114,6,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:10:02,0,-113,32.0004277,34.966238,118,5,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:10:06,0,-113,32.00157206,34.96626145,117,5,GSM
42501_22213_16563202,Partner,UNKNOWN;il,2017-11-26 16:10:10,0,-113,32.00269778,34.96636198,120,5,GSM
42501_22213_16563202,Partner,UNKNOWN;il,2017-11-26 16:10:14,0,-113,32.00394838,34.96639206,122,4,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:10:18,0,-113,32.00515829,34.96648121,126,3,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:10:22,0,-113,32.00646479,34.96658456,134,3,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:10:26,0,-113,32.00783868,34.96666554,137,3,GSM
42501_22213_16563202,Partner,UNKNOWN;il,2017-11-26 16:10:28,0,-113,32.00851963,34.96669643,140,3,GSM
42501_22213_16563202,Partner,UNKNOWN;il,2017-11-26 16:10:32,0,-113,32.00983639,34.96673881,143,4,GSM
42501_22213_16563202,Partner,UNKNOWN;il,2017-11-26 16:10:36,0,-113,32.01104016,34.96682559,150,5,GSM
42501_22213_16563202,Partner,UNKNOWN;il,2017-11-26 16:10:40,0,-113,32.01228682,34.96691779,150,4,GSM
42501_8211_2984961,Partner,UNKNOWN;il,2017-11-26 16:10:43,0,-113,32.01326408,34.96701781,151,4,GSM
42501_22213_2124801,Partner,UNKNOWN;il,2017-11-26 16:10:48,0,-113,32.01492956,34.9670953,156,6,GSM
42501_22213_2124801,Partner,UNKNOWN;il,2017-11-26 16:10:52,0,-113,32.01629822,34.96714406,159,5,GSM
42501_22213_2124801,Partner,UNKNOWN;il,2017-11-26 16:10:56,0,-113,32.01765742,34.96708751,160,10,GSM
42501_22213_2124801,Partner,UNKNOWN;il,2017-11-26 16:11:00,0,-113,32.01900322,34.96688681,164,10,GSM
42501_22213_2124802,Partner,UNKNOWN;il,2017-11-26 16:11:04,0,-113,32.02033838,34.96639996,160,9,GSM
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:06,0,-113,32.02094415,34.96613365,159,10,GSM
08:97:58:33:d7:48,wifi in car-0817,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:11:08,2,-81,32.02156667,34.96579895,158,10,WIFI
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:10,0,-113,32.02214871,34.96541596,159,9,GSM
08:97:58:33:d7:48,wifi in car-0817,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:11:12,2,-81,32.02271182,34.96500692,157,9,WIFI
08:97:58:33:cc:b6,NIPPON_1865,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:11:12,2,-85,32.02271182,34.96500692,157,9,WIFI
08:97:58:33:cc:b6,NIPPON_1865,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:11:14,2,-78,32.02328903,34.96458734,154,9,WIFI
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:14,0,-113,32.02328903,34.96458734,154,9,GSM
08:97:58:33:d7:48,wifi in car-0817,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:11:16,2,-82,32.02386229,34.96412801,151,10,WIFI
08:97:58:33:cc:b6,NIPPON_1865,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:11:18,2,-78,32.02442683,34.96361595,150,11,WIFI
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:18,0,-113,32.02442683,34.96361595,150,11,GSM
08:97:58:33:d7:48,wifi in car-0817,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:11:20,2,-78,32.02500269,34.96314143,150,10,WIFI
08:97:58:33:cc:b6,NIPPON_1865,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:11:22,2,-78,32.02552228,34.96269862,147,4,WIFI
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:22,0,-113,32.02552228,34.96269862,147,4,GSM
08:97:58:33:d7:48,wifi in car-0817,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:11:26,2,-79,32.0264732,34.96183585,142,4,WIFI
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:28,0,-113,32.0270556,34.96136743,139,5,GSM
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:32,0,-113,32.02823036,34.96032898,138,5,GSM
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:36,0,-113,32.02935919,34.95926928,135,5,GSM
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:40,0,-113,32.03044762,34.95809896,130,6,GSM
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:44,0,-113,32.0315631,34.95699102,129,4,GSM
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:48,0,-113,32.0326804,34.95586519,129,6,GSM
42501_22213_2124803,Partner,UNKNOWN;il,2017-11-26 16:11:52,0,-113,32.03385145,34.95475977,125,6,GSM
42501_22211_4362242,Partner,UNKNOWN;il,2017-11-26 16:11:56,0,-113,32.03486532,34.95367842,126,4,GSM
42501_22211_4362242,Partner,UNKNOWN;il,2017-11-26 16:12:00,0,-113,32.03586933,34.95265765,124,4,GSM
42501_22211_852482,Partner,UNKNOWN;il,2017-11-26 16:12:04,0,-113,32.03694014,34.95180651,124,7,GSM
42501_22211_852482,Partner,UNKNOWN;il,2017-11-26 16:12:08,0,-113,32.03805664,34.95098293,123,8,GSM
42501_22211_852482,Partner,UNKNOWN;il,2017-11-26 16:12:12,0,-113,32.03919559,34.95020495,122,6,GSM
42501_22211_852482,Partner,UNKNOWN;il,2017-11-26 16:12:16,0,-113,32.04040284,34.94938241,118,7,GSM
42501_22211_4362242,Partner,UNKNOWN;il,2017-11-26 16:12:18,0,-113,32.04089619,34.94900454,116,7,GSM
42501_22211_4362242,Partner,UNKNOWN;il,2017-11-26 16:12:24,0,-113,32.04225673,34.94812634,110,9,GSM
42501_22211_4362242,Partner,UNKNOWN;il,2017-11-26 16:12:30,0,-113,32.04381603,34.94714726,104,11,GSM
42501_22211_4362242,Partner,UNKNOWN;il,2017-11-26 16:12:34,0,-113,32.04488453,34.94639636,103,12,GSM
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:12:38,0,-113,32.04587938,34.94569819,102,11,GSM
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:12:44,0,-113,32.04744138,34.94469158,96,14,GSM
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:12:50,0,-113,32.04875114,34.94376524,92,11,GSM
00:11:f5:f8:be:1e,Egged.co.il,[ESS],2017-11-26 16:12:56,1,-82,32.05021585,34.94276191,88,10,WIFI
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:12:56,0,-113,32.05021585,34.94276191,88,10,GSM
00:11:f5:f8:be:1e,Egged.co.il,[ESS],2017-11-26 16:13:02,1,-82,32.05167177,34.94176963,83,11,WIFI
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:13:02,0,-113,32.05167177,34.94176963,83,11,GSM
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:13:08,0,-113,32.05314804,34.94076712,78,11,GSM
58:70:c6:f4:b1:c6,YICarCam_f4b1c6,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:13:12,7,-81,32.05415311,34.94016377,79,11,WIFI
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:13:12,0,-113,32.05415311,34.94016377,79,11,GSM
42501_22211_9292803,Partner,UNKNOWN;il,2017-11-26 16:13:18,0,-113,32.05567998,34.93948008,76,12,GSM
42501_22211_9292803,Partner,UNKNOWN;il,2017-11-26 16:13:23,0,-113,32.05711354,34.93905478,74,12,GSM
42501_22211_9292803,Partner,UNKNOWN;il,2017-11-26 16:13:28,0,-113,32.05855684,34.93865543,70,10,GSM
42501_22211_9292803,Partner,UNKNOWN;il,2017-11-26 16:13:32,0,-113,32.05964963,34.93836927,67,10,GSM
42501_22211_9292803,Partner,UNKNOWN;il,2017-11-26 16:13:37,0,-113,32.06097022,34.937889,66,10,GSM
08:97:58:33:8c:e4,MiFi_24878272,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:13:43,2,-86,32.06253292,34.93731578,61,12,WIFI
42501_22211_9292803,Partner,UNKNOWN;il,2017-11-26 16:13:43,0,-113,32.06253292,34.93731578,61,12,GSM
42501_22211_9292803,Partner,UNKNOWN;il,2017-11-26 16:13:49,0,-113,32.06405271,34.93687489,60,10,GSM
42501_22211_1477122,Partner,UNKNOWN;il,2017-11-26 16:13:53,0,-113,32.06502779,34.93660824,61,10,GSM
42501_22211_1477122,Partner,UNKNOWN;il,2017-11-26 16:13:59,0,-113,32.06646517,34.93614244,62,11,GSM
10:b1:f8:d9:33:45,HUAWEI-3345,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:14:05,6,-79,32.06765309,34.93579906,63,10,WIFI
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:14:05,0,-113,32.06765309,34.93579906,63,10,GSM
10:b1:f8:d9:33:45,HUAWEI-3345,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:14:09,6,-69,32.06846095,34.9354797,64,10,WIFI
42501_22211_16025602,Partner,UNKNOWN;il,2017-11-26 16:14:09,0,-113,32.06846095,34.9354797,64,10,GSM
bc:75:74:3f:4d:2c,Huawei_ALE_ea5d,[WPA2-PSK-CCMP][ESS],2017-11-26 16:14:11,11,-82,32.0689181,34.93530413,64,11,WIFI
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:14:11,0,-113,32.0689181,34.93530413,64,11,GSM
